,correlationId_,message_exportTimeStamp_,message_companyId_,message_id_,message_externalId_,message_customerReference_,message_vessel_imo_,message_vessel_name_,message_company_id_,message_company_displayName_,message_laycan_start_,message_laycan_end_,message_source_,message_editable_,message_cargoLines__cargoLineId_,message_cargoLines__receiver_,message_cargoLines__customerReference_,message_cargoLines__material_materialId_,message_cargoLines__material_name_,message_cargoLines__quantity_expected_,message_cargoLines__quantity_confirmed_,message_cargoLines__loadTerminalCall_terminalCallId_,message_cargoLines__loadTerminalCall_eta_calculated_,message_cargoLines__loadTerminalCall_eta_expected_,message_cargoLines__loadTerminalCall_eta_confirmed_,message_cargoLines__loadTerminalCall_etb_calculated_,message_cargoLines__loadTerminalCall_etb_expected_,message_cargoLines__loadTerminalCall_etb_confirmed_,message_cargoLines__loadTerminalCall_etd_calculated_,message_cargoLines__loadTerminalCall_etd_expected_,message_cargoLines__loadTerminalCall_etd_confirmed_,message_cargoLines__loadTerminalCall_action_,message_cargoLines__loadTerminalCall_port_portId_,message_cargoLines__loadTerminalCall_port_companyPortName_,message_cargoLines__loadTerminalCall_port_name_,message_cargoLines__loadTerminalCall_port_terminalId_,message_cargoLines__loadTerminalCall_port_timezone_,message_cargoLines__loadTerminalCall_port_position_lat_,message_cargoLines__loadTerminalCall_port_position_lon_,message_cargoLines__loadTerminalCall_confirmed_,message_cargoLines__dischargeTerminalCall_terminalCallId_,message_cargoLines__dischargeTerminalCall_eta_calculated_,message_cargoLines__dischargeTerminalCall_eta_expected_,message_cargoLines__dischargeTerminalCall_eta_confirmed_,message_cargoLines__dischargeTerminalCall_etb_calculated_,message_cargoLines__dischargeTerminalCall_etb_expected_,message_cargoLines__dischargeTerminalCall_etb_confirmed_,message_cargoLines__dischargeTerminalCall_etd_calculated_,message_cargoLines__dischargeTerminalCall_etd_expected_,message_cargoLines__dischargeTerminalCall_etd_confirmed_,message_cargoLines__dischargeTerminalCall_action_,message_cargoLines__dischargeTerminalCall_port_portId_,message_cargoLines__dischargeTerminalCall_port_companyPortName_,message_cargoLines__dischargeTerminalCall_port_name_,message_cargoLines__dischargeTerminalCall_port_terminalId_,message_cargoLines__dischargeTerminalCall_port_timezone_,message_cargoLines__dischargeTerminalCall_port_position_lat_,message_cargoLines__dischargeTerminalCall_port_position_lon_,message_cargoLines__dischargeTerminalCall_confirmed_,message_cargoLines__permission_,message_cargoLines__delivered_,message_cargoLines__outboundDelivered_,message_modified_,message_modifiedBy_,message_permission_,message_delivered_,message_outboundDelivered_,message_demurrage_,message_counterpart_,message_vessel_,message_demurrage_rate_,message_demurrage_days_
10,07f57e3d-be16-47d6-89ce-ca5736081583,2020-06-18T03:00:02.649209Z,blueenergy,07f57e3d-be16-47d6-89ce-ca5736081583,,2018/09/06,9214135,Banasol,blueenergy,Blue Energy,2018-08-20T00:00:00+08:00,2018-08-29T23:59:00+08:00,WEB,True,45c2d048-072f-4d73-8e6c-9faf67af4f4d,blueenergy,2018/09/06,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,fc96f6a3-5377-4766-960c-93c51061894e,2018-08-24T22:40:00+08:00,2018-08-24T22:40:00+08:00,,2018-08-24T22:40:00+08:00,2018-08-24T22:40:00+08:00,,2018-08-31T12:00:00+08:00,2018-08-31T12:00:00+08:00,2018-08-31T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,892c139a-f9b0-497f-96fe-caad969b7ec2,2018-09-06T12:00:00+08:00,2018-09-06T12:00:00+08:00,,2018-09-06T12:00:00+08:00,2018-09-06T12:00:00+08:00,,2018-09-12T01:05:27+08:00,2018-09-12T01:05:27+08:00,2018-09-12T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-09-18T10:01:40.587Z,L*****e C********e,EDIT,True,True,,,,,
11,0876d77f-823e-4556-b214-1fa73bcf8d4e,2020-06-18T03:00:02.573934Z,blueenergy,0876d77f-823e-4556-b214-1fa73bcf8d4e,,2018/07/16,,,blueenergy,Blue Energy,2018-06-29T00:00:00+08:00,2018-07-08T23:59:00+08:00,WEB,True,1edb43c8-306b-409b-91ff-f467dd022d1c,blueenergy,2018/07/16,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,f5a9ebcc-9cf6-4eb9-9ef1-a293102f0054,2018-07-03T12:00:00+08:00,2018-07-03T12:00:00+08:00,,2018-07-03T12:00:00+08:00,2018-07-03T12:00:00+08:00,,2018-07-09T12:00:00+08:00,2018-07-09T12:00:00+08:00,2018-07-09T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,cf464686-ba57-4d8c-870d-db7cd601c4b1,2018-07-16T12:00:00+08:00,2018-07-16T12:00:00+08:00,,2018-07-16T12:00:00+08:00,2018-07-16T12:00:00+08:00,,2018-07-22T01:05:27+08:00,2018-07-22T01:05:27+08:00,2018-07-22T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-09-12T07:25:34.176Z,B**d R***e H*******n,EDIT,True,True,,,,,
12,08c85fba-5266-46ed-a475-86c1dced0a31,2020-06-18T03:00:02.59133Z,blueenergy,08c85fba-5266-46ed-a475-86c1dced0a31,,2018/04/29,9739496,Baffin,blueenergy,Blue Energy,2018-04-11T00:00:00+08:00,2018-04-20T23:59:00+08:00,WEB,True,14b57e29-21fa-4a39-9961-422d4364ad02,blueenergy,2018/04/29,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,30234e7d-5471-4ab5-824e-dd4a94e7c11a,2018-04-15T06:00:00+08:00,2018-04-15T06:00:00+08:00,,2018-04-15T06:00:00+08:00,2018-04-15T06:00:00+08:00,,2018-04-22T12:00:00+08:00,2018-04-22T12:00:00+08:00,2018-04-22T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,49d8f2cd-a6b6-447f-99cc-1f9342ed8a05,2018-04-29T12:00:00+08:00,2018-04-29T12:00:00+08:00,,2018-04-29T12:00:00+08:00,2018-04-29T12:00:00+08:00,,2018-05-05T01:05:27+08:00,2018-05-05T01:05:27+08:00,2018-05-05T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-05-10T08:39:14.604Z,L*****e C********e,EDIT,True,True,,,,,
13,099ecc63-8112-4396-8de2-694b302fb4af,2020-06-18T03:00:02.64978Z,blueenergy,099ecc63-8112-4396-8de2-694b302fb4af,,2019/12/25,,,blueenergy,Blue Energy,2019-12-09T00:00:00+08:00,2019-12-18T23:59:59+08:00,WEB,True,473d18f2-10e9-4a36-9c10-09f02b1dd50b,blueenergy,2019/12/25,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,5b8bd9ff-e459-4155-8a57-a0b64024ad7c,2019-12-13T12:00:00+08:00,,,2019-12-13T12:00:00+08:00,,,2019-12-15T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,647811f2-590d-4408-a3c6-92a963653e6d,2019-12-25T12:00:00+08:00,,,2019-12-25T12:00:00+08:00,,,2019-12-27T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2020-05-06T11:07:22.485029Z,D****l M*******n,EDIT,True,True,,,,,
14,0abb7ff3-1389-4007-8a66-e85b1c40bf30,2020-06-18T03:00:02.635641Z,blueenergy,0abb7ff3-1389-4007-8a66-e85b1c40bf30,,2019/10/19,9638056,May Oldendorff,blueenergy,Blue Energy,2019-09-27T00:00:00+10:00,2019-10-06T23:59:59+11:00,WEB,True,eaba50d1-1c75-4b6a-b191-e536251f2b9b,blueenergy,2019/10/19,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,35000.0,,47bd7633-02b8-49b9-b2a7-f3fadedc9bd9,2019-10-01T10:00:00+10:00,2019-10-01T10:00:00+10:00,2019-10-01T10:00:00+10:00,2019-10-01T10:00:00+10:00,2019-10-01T10:00:00+10:00,2019-10-01T10:00:00+10:00,2019-10-07T15:00:00+11:00,2019-10-07T15:00:00+11:00,2019-10-07T15:00:00+11:00,LOAD,AUNTL,,Newcastle,ea82e9fb-6c2c-43b5-ba79-fb9a6efb7c23,Australia/Sydney,-32.8929,151.7582,True,84c70d42-05d1-491e-b548-c6ee8eddc43e,2019-10-19T12:00:00+08:00,,,2019-10-19T12:00:00+08:00,,,2019-10-21T06:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2020-05-11T11:34:51.884667Z,J***b B***y,EDIT,False,False,,,,,
15,1014ec0f-93eb-4885-92ba-4d0940c4ffb8,2020-06-18T03:00:02.655561Z,blueenergy,1014ec0f-93eb-4885-92ba-4d0940c4ffb8,,2018/02/05,,,blueenergy,Blue Energy,2018-01-19T00:00:00+08:00,2018-01-28T23:59:00+08:00,WEB,True,8b787d63-e012-4d94-a82a-9e429db5b647,blueenergy,2018/02/05,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,d976f785-1b00-41ce-acef-3a98eab33a8e,2018-01-23T12:00:00+08:00,2018-01-23T12:00:00+08:00,,2018-01-23T12:00:00+08:00,2018-01-23T12:00:00+08:00,,2018-01-29T12:00:00+08:00,2018-01-29T12:00:00+08:00,2018-01-29T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,6477a6da-5ee2-44d9-b3ae-561677f1bfd8,2018-02-05T12:00:00+08:00,2018-02-05T12:00:00+08:00,,2018-02-05T12:00:00+08:00,2018-02-05T12:00:00+08:00,,2018-02-11T01:05:27+08:00,2018-02-11T01:05:27+08:00,2018-02-11T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-03-09T00:59:09.513Z,L*****e C********e,EDIT,True,True,,,,,
16,12bf8176-5fd1-4bde-8c64-b9617cee1159,2020-06-18T03:00:02.662206Z,blueenergy,12bf8176-5fd1-4bde-8c64-b9617cee1159,,2019/12/03,,,blueenergy,Blue Energy,2019-11-17T00:00:00+08:00,2019-11-26T23:59:59+08:00,WEB,True,cba9f35c-96f1-44dc-a85b-0bd990afcc88,blueenergy,2019/12/03,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,,3716ab48-d55e-464b-87d3-b7e89f0a9c37,2019-11-21T12:00:00+08:00,,,2019-11-21T12:00:00+08:00,,,2019-11-23T12:00:00+08:00,,,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,False,ae99faa3-224e-4dd6-8e12-393ed1b835b0,2019-12-03T12:00:00+08:00,,,2019-12-03T12:00:00+08:00,,,2019-12-05T12:00:00+08:00,,,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,False,EDIT,False,False,2019-06-26T13:08:53.108502Z,D****l M*******n,EDIT,False,False,,,,,
17,130706c1-e9b4-4f92-82ff-da2b8236df32,2020-06-18T03:00:02.573447Z,blueenergy,130706c1-e9b4-4f92-82ff-da2b8236df32,,2018/05/22,,,blueenergy,Blue Energy,2018-05-04T00:00:00+08:00,2018-05-13T23:59:00+08:00,WEB,True,489e8969-5756-46e9-a213-2d50fe37f6a0,blueenergy,2018/05/22,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,50000.0,50000.0,eb5de13f-8d1e-4139-bae0-68f5a658be29,2018-05-08T06:00:00+08:00,2018-05-08T06:00:00+08:00,,2018-05-08T06:00:00+08:00,2018-05-08T06:00:00+08:00,,2018-05-15T12:00:00+08:00,2018-05-15T12:00:00+08:00,2018-05-15T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,f8bdbffb-c9c5-4a3e-86b7-d273361be8a2,2018-05-22T12:00:00+08:00,2018-05-22T12:00:00+08:00,,2018-05-22T12:00:00+08:00,2018-05-22T12:00:00+08:00,,2018-05-28T01:05:27+08:00,2018-05-28T01:05:27+08:00,2018-05-28T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-06-07T04:02:09.076Z,L*****e C********e,EDIT,True,True,,,,,
18,18fb9d1c-965a-4f5a-9350-82af02999537,2020-06-18T03:00:02.565941Z,blueenergy,18fb9d1c-965a-4f5a-9350-82af02999537,,2019/10/10,9739496,Baffin,blueenergy,Blue Energy,2019-10-01T00:00:00+08:00,2019-10-07T23:59:00+08:00,WEB,True,c4c7b105-4a12-48bf-af87-b834b067940b,blueenergy,2019/10/10,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,1c7dbfeb-2693-49fa-93f0-a9a14c19099b,2019-10-01T17:20:00+08:00,2019-10-01T17:20:00+08:00,2019-10-01T17:20:00+08:00,2019-10-01T17:20:00+08:00,2019-10-01T17:20:00+08:00,2019-10-01T17:20:00+08:00,2019-10-05T12:00:00+08:00,2019-10-05T12:00:00+08:00,2019-10-05T12:00:00+08:00,LOAD,IDTRK,,Tarakan,4776a0cd-f5fc-4b9e-9ddf-190486c577d7,Asia/Makassar,3.311063856158647,117.64530592851132,True,64d5c1ab-be48-4a1b-a88d-b6b80f23c868,2019-10-10T12:00:00+08:00,2019-10-10T12:00:00+08:00,2019-10-10T12:00:00+08:00,2019-10-10T12:00:00+08:00,2019-10-10T12:00:00+08:00,2019-10-10T12:00:00+08:00,2019-10-15T16:00:00+08:00,2019-10-15T16:00:00+08:00,2019-10-15T16:00:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-11-28T13:50:26.990214Z,*** F******l,EDIT,True,True,,,,,
19,1d33f1b9-6b88-4bef-97fe-94b5a74bdbe9,2020-06-18T03:00:02.592681Z,blueenergy,1d33f1b9-6b88-4bef-97fe-94b5a74bdbe9,,2018/06/18,,,blueenergy,Blue Energy,2018-06-02T00:00:00+08:00,2018-06-11T23:59:00+08:00,WEB,True,bacb39d0-deda-43bf-af97-ec5ab9f64bf3,blueenergy,2018/06/18,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,e8a93102-607d-4b20-9a1a-9923d5a89433,2018-05-02T06:00:00+08:00,2018-05-02T06:00:00+08:00,,2018-05-02T06:00:00+08:00,2018-05-02T06:00:00+08:00,,2018-05-09T12:00:00+08:00,2018-05-09T12:00:00+08:00,2018-05-09T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,88e16c7b-687f-45e3-a322-93f52c324101,2018-05-14T04:00:00+08:00,2018-05-14T04:00:00+08:00,,2018-05-14T04:00:00+08:00,2018-05-14T04:00:00+08:00,,2018-05-20T17:20:00+08:00,2018-05-20T17:20:00+08:00,2018-05-20T17:20:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-06-07T04:22:01.209Z,L*****e C********e,EDIT,True,True,,,,,
20,1d72fd01-1218-4cc6-a03a-87918d1b81af,2020-06-18T03:00:02.560225Z,blueenergy,1d72fd01-1218-4cc6-a03a-87918d1b81af,,2018/03/23,9172387,Unison Leader,blueenergy,Blue Energy,2018-03-06T00:00:00+08:00,2018-03-15T23:59:00+08:00,WEB,True,bcfce47c-c7f0-404c-b8f3-f63667cb4d99,blueenergy,2018/03/23,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,9ab576ae-9842-4c04-b6cb-4bd0fe66d0db,2018-03-10T12:00:00+08:00,2018-03-10T12:00:00+08:00,,2018-03-10T12:00:00+08:00,2018-03-10T12:00:00+08:00,,2018-03-16T12:00:00+08:00,2018-03-16T12:00:00+08:00,2018-03-16T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,7593c530-52b9-4ef6-a928-73550edcc568,2018-03-23T12:00:00+08:00,2018-03-23T12:00:00+08:00,,2018-03-23T12:00:00+08:00,2018-03-23T12:00:00+08:00,,2018-03-29T01:05:27+08:00,2018-03-29T01:05:27+08:00,2018-03-29T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-05-10T08:37:48.149Z,L*****e C********e,EDIT,True,True,,,,,
21,1f074f9f-d952-446f-b24a-a69d3dcc52da,2020-06-18T03:00:02.546279Z,blueenergy,1f074f9f-d952-446f-b24a-a69d3dcc52da,,2018/09/29,9308728,Bakkedal,blueenergy,Blue Energy,2018-09-20T00:00:00+08:00,2018-09-29T23:59:00+08:00,WEB,True,f2e55858-886d-4cc6-9b2d-618944fca966,blueenergy,2018/09/29,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,75000.0,75000.0,fa1bb001-7956-4ca1-a9d5-ec8101e94288,2018-09-24T06:00:00+08:00,2018-09-24T06:00:00+08:00,,2018-09-24T06:00:00+08:00,2018-09-24T06:00:00+08:00,,2018-10-01T04:00:00+08:00,2018-10-01T04:00:00+08:00,2018-10-01T04:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,69769725-b7c0-4309-b771-90ab51c5c8fd,2018-10-07T04:00:00+08:00,2018-10-07T04:00:00+08:00,,2018-10-07T04:00:00+08:00,2018-10-07T04:00:00+08:00,,2018-10-13T17:20:00+08:00,2018-10-13T17:20:00+08:00,2018-10-13T17:20:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-10-25T07:02:50.466Z,C***o S*****t,EDIT,True,True,,,,,
22,1f20b971-b070-4473-8e46-a8f05c14d075,2020-06-18T03:00:02.651347Z,blueenergy,1f20b971-b070-4473-8e46-a8f05c14d075,,2018/06/24,,,blueenergy,Blue Energy,2018-06-07T00:00:00+08:00,2018-06-16T23:59:00+08:00,WEB,True,431a7a2e-1204-45af-803d-06852bed7dbe,blueenergy,2018/06/24,D54AE516-C044-4556-9371-2A9732C4B03B,COAL HIGH SULFUR,50000.0,50000.0,11d2047e-4443-44a1-8c84-d360419eb12c,2018-06-11T22:40:00+08:00,2018-06-11T22:40:00+08:00,,2018-06-11T22:40:00+08:00,2018-06-11T22:40:00+08:00,,2018-06-18T12:00:00+08:00,2018-06-18T12:00:00+08:00,2018-06-20T10:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,1fb0dcc0-2f5b-463c-ab19-5789830a8917,2018-06-24T12:00:00+08:00,2018-06-24T12:00:00+08:00,,2018-06-24T12:00:00+08:00,2018-06-24T12:00:00+08:00,,2018-06-30T01:05:27+08:00,2018-06-30T01:05:27+08:00,2018-06-30T01:05:27+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2018-07-08T20:15:44.268Z,S***n *,EDIT,True,True,,,,,
23,1f6595cf-ad12-4adb-8746-6145454ddd7c,2020-06-18T03:00:02.56635Z,blueenergy,1f6595cf-ad12-4adb-8746-6145454ddd7c,,Supplier Y - 55k,9514078,Ivy Delta,blueenergy,Blue Energy,2019-03-09T00:00:00+08:00,2019-03-18T23:59:00+08:00,WEB,True,e982e4b3-21bd-4eba-bcda-81e236cd50c8,blueenergy,Supplier Y - 55k,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,55000.0,55000.0,67fc2243-f21b-44e0-81e0-30c2d0ebd20f,2019-03-13T12:00:00+08:00,2019-03-13T12:00:00+08:00,2019-03-13T12:00:00+08:00,2019-03-13T12:00:00+08:00,2019-03-13T12:00:00+08:00,2019-03-13T12:00:00+08:00,2019-03-19T12:00:00+08:00,2019-03-19T12:00:00+08:00,2019-03-19T12:00:00+08:00,LOAD,IDTAB,,Taboneo,8b72fa24-0eae-456e-b77f-18199da6f7b7,Asia/Makassar,-3.332106,114.55165,True,1fc9cfdc-7aef-4747-a5f4-b33c532e0d2f,2019-03-26T12:00:00+08:00,2019-03-23T12:00:00+08:00,2019-03-23T12:00:00+08:00,2019-03-26T12:00:00+08:00,2019-03-23T12:00:00+08:00,2019-03-23T12:00:00+08:00,2019-04-01T01:05:27+08:00,2019-03-29T01:05:27+08:00,2019-03-29T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-04-29T09:07:00.502569Z,D****l M*******n,EDIT,True,True,,,,,
24,215a335e-a823-4ee4-8a35-1aa2cb601af3,2020-06-18T03:00:02.62146Z,blueenergy,215a335e-a823-4ee4-8a35-1aa2cb601af3,,2019/07/30,9667356,Corona Royal,blueenergy,Blue Energy,2019-07-15T00:00:00+08:00,2019-07-23T23:59:59+08:00,WEB,True,907df968-5059-47f5-94eb-f71d18b31da0,blueenergy,2019/07/30,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,43c4a765-7a80-4ceb-bb78-22cf51013269,2019-07-18T12:00:00+08:00,,2019-07-18T12:00:00+08:00,2019-07-18T12:00:00+08:00,,2019-07-18T12:00:00+08:00,2019-07-20T12:00:00+08:00,,2019-07-20T12:00:00+08:00,LOAD,SGSIN,,Singapore,4d78322f-ab4a-45a8-a56e-6513fded9164,Asia/Singapore,1.39190809,103.997612,True,0dcce3b4-6783-4f94-a56f-e9290eecc811,2019-07-30T12:00:00+08:00,2019-08-11T12:00:00+08:00,2019-08-11T12:00:00+08:00,2019-07-30T12:00:00+08:00,2019-08-13T12:00:00+08:00,2019-08-13T12:00:00+08:00,2019-08-01T12:00:00+08:00,2019-08-15T12:00:00+08:00,2019-08-15T12:00:00+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2019-09-19T06:45:23.705596Z,D****l M*******n,EDIT,True,True,,,,,
25,21c5e44b-b35e-411d-adda-c4448b2c8e48,2020-06-18T03:00:02.560199Z,blueenergy,21c5e44b-b35e-411d-adda-c4448b2c8e48,,2018/02/12,,,blueenergy,Blue Energy,2018-01-25T00:00:00+08:00,2018-02-03T23:59:00+08:00,WEB,True,5daf6721-3361-4235-b437-81924228ac3e,blueenergy,2018/02/12,8A169A34-8D5E-48F5-9737-1AF84CE2C6B7,COAL LOW SULFUR,55000.0,55000.0,20df0a64-2dc1-468c-86c0-9b569936c335,2018-01-29T06:00:00+08:00,2018-01-29T06:00:00+08:00,,2018-01-29T06:00:00+08:00,2018-01-29T06:00:00+08:00,,2018-02-05T12:00:00+08:00,2018-02-05T12:00:00+08:00,2018-02-05T12:00:00+08:00,LOAD,IDSRI,,Samarinda,60c90dcd-4428-4982-abc3-0e1701b3e9a1,Asia/Makassar,-0.676663950351488,117.32276352233713,True,0a912c56-748b-4392-bdd0-386f419fc7b2,2018-02-12T12:00:00+08:00,2018-02-12T12:00:00+08:00,,2018-02-12T12:00:00+08:00,2018-02-12T12:00:00+08:00,,2018-02-18T01:05:27+08:00,2018-02-18T01:05:27+08:00,2018-02-18T01:05:27+08:00,DISCHARGE,PHBTG,,Batangas,7be258eb-92e5-455d-8164-d38b77fd97ba,Asia/Manila,13.75,121.05,True,EDIT,True,True,2018-03-09T00:58:42.39Z,L*****e C********e,EDIT,True,True,,,,,
26,23c0326e-bb6e-4784-906d-e42e6e0159d9,2020-06-18T03:00:02.562654Z,blueenergy,23c0326e-bb6e-4784-906d-e42e6e0159d9,,2019/1,9287168,Lucky Loong,blueenergy,Blue Energy,2019-02-16T00:00:00+10:00,2019-02-25T23:59:59+10:00,WEB,True,cdfa80f5-efd0-42dd-a8d6-3fce7f227b45,blueenergy,2019/1,01E2611A-51AE-47C6-811A-EB9181BC38D5,COAL,50000.0,50000.0,7fad154b-3fc6-417b-bd79-a736e19dba1f,2019-02-20T08:00:00+10:00,,2019-02-20T08:00:00+10:00,2019-02-20T08:00:00+10:00,,2019-02-20T08:00:00+10:00,2019-02-22T14:00:00+10:00,,2019-02-22T14:00:00+10:00,LOAD,AUGLT,,Gladstone,686cdcca-2f39-4a7b-9037-9b324f673777,Australia/Brisbane,-23.8446,151.2054,True,371f470a-1ef5-4c9f-8995-3e42e5f6497e,2019-03-06T12:00:00+08:00,2019-03-20T12:00:00+08:00,2019-03-20T12:00:00+08:00,2019-03-06T12:00:00+08:00,2019-03-20T12:00:00+08:00,2019-03-20T12:00:00+08:00,2019-03-10T00:00:00+08:00,2019-03-22T00:00:00+08:00,2019-03-22T00:00:00+08:00,DISCHARGE,PHMNL,,Manila,3f3bd91c-4b3f-4163-8546-0016e835307e,Asia/Manila,14.5995124,120.9842195,True,EDIT,True,True,2019-03-22T07:03:01.785Z,S***n *,EDIT,True,True,,,,,
